source,listing_id,title,variant_engine,fuel,year,km,power_kw,transmission,body_type,price,url,rule_brand,rule_model,rule_fuel,rule_variant,rule_year,rule_km,rule_power,rule_transmission
bazos,194317906,"disky Tomason TN20 18"" 5x114.3 ET45 KIA HYUNDAI TOYOTA",,,,,,,,650.0,https://auto.bazos.sk/inzerat/194317906/disky-tomason-tn20-18-5x1143-et45-kia-hyundai-toyota.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194465680,Evo wing bar TOYOTA RAV4,,,,,,,,,https://auto.bazos.sk/inzerat/194465680/evo-wing-bar-toyota-rav4.php,match,match,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194004541,Toyota Rav4,,,,108750.0,,,,5350.0,https://auto.bazos.sk/inzerat/194004541/toyota-rav4.php,match,match,unknown,n/a,unknown,match,n/a,n/a
bazos,194462030,"Predám TOYOTA RAV4 2,5 hybrid AWD",,Hybrid,,,,,,37500.0,https://auto.bazos.sk/inzerat/194462030/predam-toyota-rav4-25-hybrid-awd.php,match,match,match,n/a,unknown,unknown,n/a,n/a
bazos,194372892,"Toyota RAV4 2.5 Hybrid e-CVT AWD Comfort, Pôvodný lak, SR",,Hybrid,2022.0,92260.0,131.0,Automatic,,28990.0,https://auto.bazos.sk/inzerat/194372892/toyota-rav4-25-hybrid-e-cvt-awd-comfort-povodny-lak-sr.php,match,match,match,n/a,match,match,n/a,n/a
bazos,193577804,Toyota RAV4 2.5Hybrid AWD Executive 4x4 Top stav,,Hybrid,2019.0,112000.0,163.0,Automatic,,26900.0,https://auto.bazos.sk/inzerat/193577804/toyota-rav4-25hybrid-awd-executive-4x4-top-stav.php,match,match,match,n/a,match,match,n/a,n/a
bazos,194473461,"Toyota rav4 2,5 hybrid 2018",,Hybrid,,,,,,14500.0,https://auto.bazos.sk/inzerat/194473461/toyota-rav4-25-hybrid-2018.php,match,match,match,n/a,unknown,unknown,n/a,n/a
bazos,194470769,Zimní Alu kola Toyota Rav4 235/55 R19 105V XL,,,,,,,SUV,1197.0,https://auto.bazos.sk/inzerat/194470769/zimni-alu-kola-toyota-rav4-23555-r19-105v-xl.php,match,match,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194469720,Letní originál alu kola Toyota Rav4 225/60R18 100H,,,,,,,,1032.0,https://auto.bazos.sk/inzerat/194469720/letni-original-alu-kola-toyota-rav4-22560r18-100h.php,match,match,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194465687,"5x114,3R17 elektrony orig.TOYOTA -215/55R17 zimné pneumatiky",,,,,,,,,https://auto.bazos.sk/inzerat/194465687/5x1143r17-elektrony-origtoyota-21555r17-zimne-pneumatiky.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
bazos,193661016,"Hliníkové disky Brock B34 Toyota R17 5x114,3 60,1mm",,,,,,,,590.0,https://auto.bazos.sk/inzerat/193661016/hlinikove-disky-brock-b34-r17-5x1143-toyota.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194453545,Hliníkové disky Toyota r18 s letnými pneumatikami,,,,,,,,950.0,https://auto.bazos.sk/inzerat/194453545/hlinikove-disky-toyota-r18-s-letnymi-pneumatikami.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194453541,Originálne disky Toyota RAV4 R18 Top stav + letné pneu,,,,,,,,699.0,https://auto.bazos.sk/inzerat/194453541/originalne-disky-toyota-rav4-r18-top-stav-letne-pneu.php,match,match,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194452173,Štartér Toyota RAV III Avensis T27 2.0D 2.2D 28100-0G040,,,,,,,,50.0,https://auto.bazos.sk/inzerat/194452173/starter-toyota-rav-iii-avensis-t27-20d-22d-28100-0g040.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194451817,Pravá zadná sťahovačka okna OEM Toyota RAV4 II,,,,,,,,50.0,https://auto.bazos.sk/inzerat/194451817/prava-zadna-stahovacka-okna-oem-toyota-rav4-ii.php,match,match,unknown,n/a,unknown,unknown,n/a,n/a
bazos,194451768,Piaty vstrek Toyota Lexus 2.0 2.2 D4D D-CAT,,,,,,,,300.0,https://auto.bazos.sk/inzerat/194451768/piaty-vstrek-toyota-lexus-20-22-d4d-d-cat.php,match,unknown,unknown,n/a,unknown,unknown,n/a,n/a
